GESTION|MES|Departamento|NANDINA|des_nandina|des_Pais|des_Medio_Sal|des_Via_Sal|CUCIR3|GCE|CIIU3|CODACT|TNT|Peso_Bruto_Kg|Peso_Neto_Kg|Valor_FOB_Sus
2020|1|3|2709000000|ACEITES CRUDOS DE PETROLEO O DE MINERAL BITUMINOSO|SANTA LUCIA|DUCTOS|CHARAÑA - ARICA                                   |3330|310|1110|C2|31|25387582|25387582|9160369
2020|1|7|2709000000|ACEITES CRUDOS DE PETROLEO O DE MINERAL BITUMINOSO|SANTA LUCIA|DUCTOS|CHARAÑA - ARICA                                   |3330|310|1110|C2|31|3761190|3761190|1357116
2020|1|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|ESTADOS UNIDOS|AEREA|AEREA|0711|111|0113|A2|10|63|60|556
2020|1|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|MALASIA|AEREA|AEREA|0711|111|0113|A2|10|86|82|3860
2020|1|2|1801001900|EL DEMAS CACAO EN GRANO ENTERO CRUDO|JAPON|AEREA|AEREA|0721|111|0113|A3|11|168|159|576
2020|1|2|1801002000|CACAO EN GRANO ENTERO O PARTIDO,TOSTADO|JAPON|AEREA|AEREA|0721|111|0113|A3|11|12|10|429
2020|1|2|1803100000|PASTA DE CACAO SIN DESGRASAR|ESTADOS UNIDOS|AEREA|AEREA|0723|121|1543|D1|11|20|20|23
2020|1|2|1806320000|LOS DEMAS CHOCOLATES Y PREPARACIONES ALIMENTICIAS QUE CONTENGAN CACAO SIN RELLENAR EN BLOQUES,EN TABLETAS,O EN BARRAS|ESTADOS UNIDOS|AEREA|AEREA|0733|122|1543|D1|11|74|74|120
2020|1|2|1806320000|LOS DEMAS CHOCOLATES Y PREPARACIONES ALIMENTICIAS QUE CONTENGAN CACAO SIN RELLENAR EN BLOQUES,EN TABLETAS,O EN BARRAS|JAPON|AEREA|AEREA|0733|122|1543|D1|11|190|172|3367
2020|1|2|1806900000|LOS DEMAS CHOCOLATES Y DEMAS PREPARACIONES ALIMENTICIAS QUE CONTENGAN CACAO|ESTADOS UNIDOS|AEREA|AEREA|0739|122|1543|D1|11|27|27|30
2020|1|2|1901200000|MEZCLAS Y PASTAS PARA LA PREPARACION DE PRODUCTOS DE PANADERIA,PASTELERIA O GALLETRIA DE LA PARTIDA No 19.05|ESTADOS UNIDOS|AEREA|AEREA|0485|122|1531|D6|34|30|30|40
2020|1|2|4112000000|CUEROS PREPARADOS DESPUES DEL CURTIDO O SECADO Y CUEROS Y PIELES APERGAMINADOS, DE OVINO, DEPILADOS, INCLUSO DIVIDIDOS, EXCEPTO LOS DE LA PARTIDA 41.14.|ARGENTINA|AEREA|AEREA|6115|220|1911|D10|15|634|612|33889
2020|1|2|4202911000|LOS DEMAS SACOS DE VIAJE Y MOCHILAS,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|CHINA|AEREA|AEREA|8319|620|1912|D10|15|291|254|4209
2020|1|2|4202911000|LOS DEMAS SACOS DE VIAJE Y MOCHILAS,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|REINO UNIDO|AEREA|AEREA|8319|620|1912|D10|15|756|633|12337
2020|1|2|4420900000|LAS DEMAS MARQUETERIA Y TARACEA,COFRECILLOS PARA JOYERIA U ORFEBRERIA Y MANUFACTURA SIMILARES DE MADERA;ARTICULOS DE MOBILIARIO DE MADERA,NO COMPRENDIDO EN EL CAPITULO 94|FRANCIA|AEREA|AEREA|6354|620|2029|D13|16|2|1|9
2020|1|2|4819100000|CAJAS DE PAPEL O CARTON CORRUGADO|CHILE|AEREA|AEREA|6421|220|2102|D14|34|5|5|30
2020|1|2|4819100000|CAJAS DE PAPEL O CARTON CORRUGADO|ESTADOS UNIDOS|AEREA|AEREA|6421|220|2102|D14|34|54|54|50
2020|1|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|ALEMANIA|AEREA|AEREA|6511|630|1711|D9|34|264|225|8998
2020|1|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|CANADA|AEREA|AEREA|6511|630|1711|D9|34|1096|949|29832
2020|1|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|SUECIA|AEREA|AEREA|6511|630|1711|D9|34|308|272|11887
2020|1|2|5109900000|LOS DEMAS HILADOS DE LANA O DE PELO FINO,ACONDICIONADOS PARA LA VENTA AL POR MENOR|FRANCIA|AEREA|AEREA|6511|630|1711|D9|34|0|0|8
2020|1|2|5806321000|LAS DEMAS CINTAS DE FIBRAS SINTETICAS O ARTIFICIALES DE ANCHO INFERIOR O IGUAL A 4.1 CM|ECUADOR|AEREA|AEREA|6561|220|1729|D9|34|378|374|2240
2020|1|2|5808900000|LOS DEMAS,ARTICULOS DE PASAMANERIA Y ARTICULOS ORNAMENTALES ANALOGOS,EN PIEZA,SIN BORDAR;BELLOTAS,MADRO?OS,POMPONES,BORLAS Y ARTICULOS SIMILARES,EXCEPTO LOS DE PUNTO|DINAMARCA|AEREA|AEREA|6563|220|1729|D9|34|43|38|13750
2020|1|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|DINAMARCA|AEREA|AEREA|8441|620|1810|D11|34|4|4|945
2020|1|2|6102100000|ABRIGOS,CHAQUETONES,CAPAS,ANORAKS,CAZADORAS Y ARTICULOS SIMILARES,DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS,EXCEPTO LOS ARTICULOS DE LA PARTIDA No 61.04|ESTADOS UNIDOS|AEREA|AEREA|8441|620|1810|D11|34|15|14|1020
2020|1|2|6104510000|FALDAS Y FALDAS PANTALON,DE LANA O DE PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|ALEMANIA|AEREA|AEREA|8442|620|1810|D11|34|20|19|1471
2020|1|2|6104510000|FALDAS Y FALDAS PANTALON,DE LANA O DE PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|DINAMARCA|AEREA|AEREA|8442|620|1810|D11|34|7|7|1334
2020|1|2|6104610000|PANTALONES LARGOS,PANTALONES CON PETO,PANTALONES CORTOS (CALZONES) Y "SHORTS",DE LANA O PELO FINO,DE PUNTO,PARA MUJERES O NIÑAS|DINAMARCA|AEREA|AEREA|8442|620|1810|D11|34|6|6|1071
2020|1|2|6110112000|CHALECOS DE LANA|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|2|2|60
2020|1|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|49|47|2667
2020|1|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|CANADA|AEREA|AEREA|8453|620|1730|D9|34|9|8|29
2020|1|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|DINAMARCA|AEREA|AEREA|8453|620|1730|D9|34|367|337|67842
2020|1|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|203|189|15781
2020|1|2|6110192000|LOS DEMAS CHALECOS DE PELO FINO|DINAMARCA|AEREA|AEREA|8453|620|1730|D9|34|55|51|8157
2020|1|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|ALEMANIA|AEREA|AEREA|8453|620|1730|D9|34|20|19|1559
2020|1|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|DINAMARCA|AEREA|AEREA|8453|620|1730|D9|34|226|208|38192
2020|1|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|ESTADOS UNIDOS|AEREA|AEREA|8453|620|1730|D9|34|94|90|7269
2020|1|2|6114300000|LAS DEMAS PRENDAS DE VESTIR,DE FIBRAS SINTETICAS O ARTIFICIALES,DE PUNTO|ECUADOR|AEREA|AEREA|8459|620|1810|D11|34|126|126|270
2020|1|2|6114909000|LAS DEMAS PRENDAS DE VESTIR DE LAS DEMAS MATERIAS TEXTILES|DINAMARCA|AEREA|AEREA|8459|620|1810|D11|34|6|5|680
2020|1|2|6115210000|LAS DEMAS CALZAS, PANTY- MEDIAS Y LEOTARDOS DE FIBRAS SINTETICAS DE TITULO INFERIOR A 67 DECITEX POR HILO SENCILLO|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|842|753|31048
2020|1|2|6115940000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE LANA O PELO FINO|ALEMANIA|AEREA|AEREA|8462|630|1730|D9|34|39|34|440
2020|1|2|6115950000|LAS DEMAS CALZAS, PANTY -MEDIAS, LEOTARDOS, MEDIAS, CALCETINES Y DEMAS ARTICULOS DE CALCETERIA DE ALGODON|ESTADOS UNIDOS|AEREA|AEREA|8462|630|1730|D9|34|76|66|1387
2020|1|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|630|1810|D11|34|2|2|16
2020|1|2|6116910000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LANA O PELO FINO,DE PUNTO|DINAMARCA|AEREA|AEREA|8469|630|1810|D11|34|1|0|225
2020|1|2|6116990000|LOS DEMAS GUANTES,MITONES Y MANOPLAS,DE LAS DEMAS MATERIAS TEXTILES,DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|630|1810|D11|34|31|29|210
2020|1|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|8|8|165
2020|1|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|DINAMARCA|AEREA|AEREA|8469|620|1810|D11|34|5|5|738
2020|1|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|620|1810|D11|34|96|90|653
2020|1|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|FRANCIA|AEREA|AEREA|8469|620|1810|D11|34|0|0|6
2020|1|2|6117909000|LOS DEMAS PARTES DE PRENDAS O DE COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|ALEMANIA|AEREA|AEREA|8469|620|1810|D11|34|12|11|70
2020|1|2|6301209000|LAS DEMAS MANTAS DE LANA O PELO FINO (EXCEPTO LAS ELECTRICAS)|DINAMARCA|AEREA|AEREA|6583|620|1721|D9|34|1|1|272
2020|1|2|6302109000|LAS DEMAS ROPAS DE CAMA,DE PUNTO|DINAMARCA|AEREA|AEREA|6584|620|1721|D9|34|97|96|8700
2020|1|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|ALEMANIA|AEREA|AEREA|8484|620|1810|D11|34|8|8|183
2020|1|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|DINAMARCA|AEREA|AEREA|8484|620|1810|D11|34|2|2|513
2020|1|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|ESTADOS UNIDOS|AEREA|AEREA|8484|620|1810|D11|34|4|4|720
2020|1|5|7106911000|PLATA (INCLUIDA LA PLATA DORADA Y LA PLATINADA) EN BRUTO SIN ALEAR|BRASIL.|AEREA|AEREA|6811|220|2720|D23|8|1582|1488|838950
2020|1|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|843|784|35328383
2020|1|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|103|99|4399566
2020|1|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|300|253|11330288
2020|1|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|1|1|28784
2020|1|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|62|50|2276544
2020|1|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|4|3|143130
2020|1|9|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|14|12|527364
2020|1|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|102|87|4245214
2020|1|3|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|124|105|5153350
2020|1|4|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|28|23|1124622
2020|1|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|19|16|793682
2020|1|7|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|61|52|2532665
2020|1|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|117|101|4509184
2020|1|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|1157|983|43899952
2020|1|3|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|26|22|966036
2020|1|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|1595|1360|61585314
2020|1|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ITALIA|AEREA|AEREA|9710|220|2720|D22|7|78|65|2945160
2020|1|2|7113110000|ARTICULOS DE JOYERIA DE PLATA,INCLUSO REVESTIDA O CHAPADA DE OTRO METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D33|34|4|3|6222
2020|1|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D27|20|24|16|407216
2020|1|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D28|21|3|0|9697
2020|1|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ITALIA|AEREA|AEREA|8973|610|3691|D27|20|91|80|2950069
2020|1|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|TURQUIA|AEREA|AEREA|8973|610|3691|D27|20|138|120|4440613
2020|2|2|0901900000|LOS DEMAS,SUCEDANEOS DEL CAFE QUE CONTENGAN CAFE EN CUALQUIER PROPORCION|AUSTRALIA|AEREA|AEREA|0711|111|0113|A11|34|61|60|5291
2020|2|4|1008509000|LAS DEMAS QUINUAS (QUINOA) (CHENOPODIUM QUINOA)|MEXICO|AEREA|AEREA|0459|111|0111|A6|34|1516|1452|3759
2020|2|2|1212991000|CAÑA DE AZUCAR|ESTADOS UNIDOS|AEREA|AEREA|0548|111|1513|A11|34|215|205|923
2020|2|2|1806320000|LOS DEMAS CHOCOLATES Y PREPARACIONES ALIMENTICIAS QUE CONTENGAN CACAO SIN RELLENAR EN BLOQUES,EN TABLETAS,O EN BARRAS|JAPON|AEREA|AEREA|0733|122|1543|D1|11|105|76|1594
2020|2|2|4202310000|ARTICULOS DE BOLSILLO O DE BOLSOS DE MANO,CON LA SUPERFICIE EXTERIOR DE CUERO NATURAL,CUERO REGENERADO O CUERO CHAROLADO|ESTADOS UNIDOS|AEREA|AEREA|8319|620|1912|D10|15|71|68|18360
2020|2|2|4420900000|LAS DEMAS MARQUETERIA Y TARACEA,COFRECILLOS PARA JOYERIA U ORFEBRERIA Y MANUFACTURA SIMILARES DE MADERA;ARTICULOS DE MOBILIARIO DE MADERA,NO COMPRENDIDO EN EL CAPITULO 94|JAPON|AEREA|AEREA|6354|620|2029|D13|16|1|1|50
2020|2|2|5108200000|HILADOS DE PELO FINO PEINADO,SIN ACONDICIONAR PARA LA VENTA AL POR MENOR|URUGUAY|AEREA|AEREA|6511|220|1711|D9|34|28|25|889
2020|2|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|CANADA|AEREA|AEREA|6511|630|1711|D9|34|66|58|2679
2020|2|2|5109100000|HILADOS DE LANA O PELO FINO,CON UN CONTENIDO DE LANA O DE PELO FINO SUPERIOR O IGUAL AL 85% EN PESO,ACONDICIONADA PARA LA VENTA AL POR MENOR|ESTADOS UNIDOS|AEREA|AEREA|6511|630|1711|D9|34|296|264|11995
2020|2|2|5109900000|LOS DEMAS HILADOS DE LANA O DE PELO FINO,ACONDICIONADOS PARA LA VENTA AL POR MENOR|CANADA|AEREA|AEREA|6511|630|1711|D9|34|304|263|6832
2020|2|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|DINAMARCA|AEREA|AEREA|8453|620|1730|D9|34|26|24|1680
2020|2|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|FRANCIA|AEREA|AEREA|8453|620|1730|D9|34|55|52|1800
2020|2|2|6110191000|LOS DEMAS SUETERES (JERSEYS) DE PELO FINO|SUIZA|AEREA|AEREA|8453|620|1730|D9|34|24|23|468
2020|2|2|6110192000|LOS DEMAS CHALECOS DE PELO FINO|SUIZA|AEREA|AEREA|8453|620|1730|D9|34|23|22|370
2020|2|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|AUSTRALIA|AEREA|AEREA|8453|620|1730|D9|34|25|20|3726
2020|2|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|FRANCIA|AEREA|AEREA|8453|620|1730|D9|34|11|10|468
2020|2|2|6110193000|LOS DEMAS CARDIGANES DE PELO FINO|SUIZA|AEREA|AEREA|8453|620|1730|D9|34|54|52|1076
2020|2|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|AUSTRALIA|AEREA|AEREA|8469|620|1810|D11|34|13|11|2160
2020|2|2|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|DINAMARCA|AEREA|AEREA|8469|620|1810|D11|34|18|16|972
2020|2|3|6117100000|CHALES,PAÑUELOS DE CUELLO,BUFANDAS,MANTILLAS,VELOS Y ARTICULOS SIMILARES DE PUNTO|ESTADOS UNIDOS|AEREA|AEREA|8469|620|1810|D11|34|49|47|5512
2020|2|2|6117809000|LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIR,DE PUNTO|DINAMARCA|AEREA|AEREA|8469|620|1810|D11|34|2|2|80
2020|2|2|6301201000|MANTAS,DE LANA (EXCEPTO LAS ELECTRICAS)|DINAMARCA|AEREA|AEREA|6583|620|1721|D9|34|43|42|228
2020|2|2|6505009000|LOS DEMAS SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS)|DINAMARCA|AEREA|AEREA|8484|620|1810|D11|34|7|6|520
2020|2|2|6914900000|LAS DEMAS MANUFACTURAS DE CERAMICA|ALEMANIA|AEREA|AEREA|6639|220|2691|D29|34|69|68|329
2020|2|5|7106911000|PLATA (INCLUIDA LA PLATA DORADA Y LA PLATINADA) EN BRUTO SIN ALEAR|BRASIL.|AEREA|AEREA|6811|220|2720|D23|8|1032|970|556020
2020|2|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|636|584|27179122
2020|2|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|EMIRATOS ARABES UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|0|0|12856
2020|2|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|70|55|2645682
2020|2|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|4|3|146805
2020|2|9|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ESTADOS UNIDOS|AEREA|AEREA|9710|220|2720|D22|7|16|14|656726
2020|2|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|210|179|8984215
2020|2|3|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|256|218|10953646
2020|2|4|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|13|11|540226
2020|2|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|36|31|1551469
2020|2|7|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|136|115|5788298
2020|2|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|HONG KONG|AEREA|AEREA|9710|220|2720|D22|7|117|100|4756242
2020|2|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|927|788|36523589
2020|2|3|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|90|77|3394889
2020|2|8|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|INDIA|AEREA|AEREA|9710|220|2720|D22|7|1174|1006|47596802
2020|2|2|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|ITALIA|AEREA|AEREA|9710|220|2720|D22|7|85|72|3345827
2020|2|5|7108120000|LAS DEMAS FORMAS EN BRUTO DE ORO|TURQUIA|AEREA|AEREA|9710|220|2720|D22|7|5|4|192502
2020|2|2|7113110000|ARTICULOS DE JOYERIA DE PLATA,INCLUSO REVESTIDA O CHAPADA DE OTRO METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D33|34|1|1|553
2020|2|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D27|20|42|32|871664
2020|2|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ESTADOS UNIDOS|AEREA|AEREA|8973|610|3691|D28|21|9|6|150299
2020|2|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|HONG KONG|AEREA|AEREA|8973|610|3691|D27|20|28|28|894632
2020|2|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|ITALIA|AEREA|AEREA|8973|610|3691|D27|20|216|187|7071076
2020|2|2|7113190000|ARTICULOS DE JOYERIA DE LOS DEMAS METALES PRECIOSOS,INCLUSO REVESTIDOS O CHAPADOS DE METAL PRECIOSO (PLAQUE)|TURQUIA|AEREA|AEREA|8973|610|3691|D27|20|126|108|4083637
2020|2|2|9205909000|LOS DEMAS INSTRUMENTOS MUSICALES DE VIENTO (POR EJEMPLO: CLARINETES, TROMPETAS Y GAITAS)|JAPON|AEREA|AEREA|8982|610|3692|D29|34|54|51|2138
2020|2|2|9206000000|INSTRUMENTOS MUSICALES DE PERCUSION (POR EJ: TAMBORES,CAJAS,XILOFONOS,PLATILLOS,CASTAÑUELAS,MARACAS)|JAPON|AEREA|AEREA|8982|610|3692|D29|34|12|11|60
2020|3|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|AUSTRALIA|AEREA|AEREA|0711|111|0113|A2|10|127|120|6878
2020|3|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|CANADA|AEREA|AEREA|0711|111|0113|A2|10|363|340|7672
2020|3|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|ESTADOS UNIDOS|AEREA|AEREA|0711|111|0113|A2|10|491|420|3889
2020|3|2|0901119000|LOS DEMAS CAFES SIN TOSTAR SIN DESCAFEINAR|JAPON|AEREA|AEREA|0711|111|0113|A2|10|758|597|875
2020|3|2|1102909000|LAS DEMAS HARINAS DE CEREALES, EXCEPTO DE TRIGO O DE MORCAJO (TRANQUILLON)|TAILANDIA|AEREA|AEREA|0471|121|1531|D6|34|912|850|2620
2020|3|3|1209290000|LAS DEMAS SEMILLAS FORRAJERAS,EXCEPTO LAS DE REMOLACHA,PARA SIEMBRA|ESTADOS UNIDOS|AEREA|AEREA|2925|210|0111|A11|34|1542|1500|27000
2020|3|2|2621900000|LAS DEMAS ESCORIAS Y CENIZAS, INCLUIDAS LAS CENIZAS DE ALGAS|ESTADOS UNIDOS|AEREA|AEREA|2786|210|1429|C11|30|2981|2981|2981
2020|3|2|3004902900|LOS DEMAS MEDICAMENTOS PARA USO HUMANO|PERU|AEREA|AEREA|5429|630|2423|D29|34|90|74|6864
